manik,
8900000619290,1
8900000619306,1
8900000619313,1
8900000619320,1
8900000619337,0
8900000622214,1
8900000622221,1
8900000622238,1
8900000622252,1
8900000622269,1
kolhapur,
8900000629886,1
8900000629893,1
8900000629909,1
8900000629930,1
8900000629947,1
8900000629961,1
8900000629978,1
8900000629985,1
8900000629992,0
8900000630011,1
8900000630028,1
8900000630035,0
8900000630042,1
8900000630059,1
8900000630066,1
8900000630073,0
8900000630097,1
8900000630103,1
8900000630110,0
8900000630240,1
8900000630257,1
8900000630264,1
8900000630271,0
8900000630295,1
8900000630301,1
8900000630318,0
8900000630684,1
8900000630691,1
8900000630707,1
8900000630714,0
8900000630738,1
8900000630745,1
8900000630752,0
8900000628728,1
8900000628735,1
8900000628742,1
8900000628773,1
8900000628780,1
8900000629503,1
8900000629510,1
8900000629527,1
8900000629558,1
8900000629565,1
8900000630127,2
8900000630134,2
8900000630141,2
8900000630158,2
8900000630165,2
8900000630172,2
8900000599776,1
8900000599783,1
8900000599790,1
8900000599745,1
8900000599752,1
8900000599769,1
8900000600458,1
8900000600465,1
8900000600472,1
8900000601356,1
8900000601363,1
8900000601370,1
8900000578665,1
8900000578672,1
8900000578689,1
8900000578696,0
8900000578702,0
8900000578719,1
8900000578726,1
8900000578733,0
8900000610914,1
8900000610921,1
8900000610938,1
8900000610945,0
8900000610952,0
8900000610969,1
8900000610976,1
8900000610983,0
8900000628605,1
8900000628612,1
8900000628629,1
8900000628636,0
8900000629206,2
8900000629213,2
8900000629220,2
8900000629237,1
8900000630325,2
8900000630332,2
8900000630349,2
8900000630356,1
8900000630769,2
8900000630776,2
8900000630783,2
8900000630790,2
8900000630813,2
8900000630820,2
8900000610105,1
8900000610112,1
8900000610129,1
8900000610136,0
8900000610143,0
8900000610150,1
8900000610167,1
8900000610174,0
8900000615629,1
8900000615636,1
8900000615643,1
8900000615650,0
8900000615667,0
8900000615674,1
8900000615681,1
8900000615698,0
8900000617517,1
8900000617524,1
8900000617531,1
8900000617548,0
8900000617555,0
8900000617562,1
8900000617579,1
8900000617586,0
8900000624409,1
8900000624416,1
8900000624423,1
8900000624430,0
8900000630523,1
8900000630530,1
8900000630547,1
8900000630554,0
8900000630578,1
8900000630585,1
8900000630844,1
8900000630851,1
8900000630868,1
8900000630875,0
8900000630899,1
8900000630905,1
8900000609901,1
8900000609918,1
8900000609925,1
8900000609932,0
8900000611775,1
8900000611782,1
8900000611799,1
8900000611805,0
8900000625727,1
8900000625734,1
8900000625741,1
8900000630646,1
8900000630653,1
8900000630660,1
8900000630677,0
8900000630608,1
8900000630615,1
8900000630622,1
8900000630639,0
8900000617104,0
8900000617111,1
8900000617128,1
8900000617135,1
8900000617142,1
8900000617159,0
8900000618002,0
8900000618019,1
8900000618026,1
8900000618033,1
8900000618040,1
8900000618057,0
8900000617937,0
8900000617944,1
8900000617951,1
8900000617968,1
8900000617975,1
8900000617982,0
8900000618286,0
8900000618293,1
8900000618309,1
8900000618316,1
8900000618323,1
8900000618330,0
8900000620814,0
8900000620821,1
8900000620838,1
8900000620845,1
8900000620852,1
8900000620869,0
8900000615889,0
8900000615896,1
8900000615902,1
8900000615919,1
8900000615926,1
8900000615933,0
8900000617388,0
8900000617395,1
8900000617401,1
8900000617418,1
8900000617425,1
8900000617432,0
8900000618491,0
8900000618507,1
8900000618514,1
8900000618521,1
8900000618538,1
8900000618545,0
8900000618163,0
8900000618170,1
8900000618187,1
8900000618194,1
8900000618149,1
8900000618200,0
8900000619283,0
8900000619290,1
8900000619306,1
8900000619313,1
8900000619320,1
8900000619337,0
8900000622214,1
8900000622221,1
8900000622238,1
8900000622252,1
8900000622269,1
lksolapur,
8900000629886,1
8900000629893,1
8900000629909,1
8900000629930,1
8900000629947,1
8900000629961,1
8900000629978,1
8900000629985,1
8900000629992,0
8900000630011,1
8900000630028,1
8900000630035,0
8900000630042,1
8900000630059,1
8900000630066,1
8900000630073,0
8900000630097,1
8900000630103,1
8900000630110,0
8900000630240,1
8900000630257,1
8900000630264,1
8900000630271,0
8900000630295,1
8900000630301,1
8900000630318,0
8900000630684,1
8900000630691,1
8900000630707,1
8900000630714,0
8900000630738,1
8900000630745,1
8900000630752,0
8900000628728,1
8900000628735,1
8900000628742,1
8900000628773,1
8900000628780,1
8900000629503,1
8900000629510,1
8900000629527,1
8900000629558,1
8900000629565,1
8900000630127,2
8900000630134,2
8900000630141,2
8900000630158,2
8900000630165,2
8900000630172,2
8900000599776,1
8900000599783,1
8900000599790,1
8900000599745,1
8900000599752,1
8900000599769,1
8900000600458,1
8900000600465,1
8900000600472,1
8900000601356,1
8900000601363,1
8900000601370,1
8900000578665,1
8900000578672,1
8900000578689,1
8900000578696,0
8900000578702,0
8900000578719,1
8900000578726,1
8900000578733,0
8900000610914,1
8900000610921,1
8900000610938,1
8900000610945,0
8900000610952,0
8900000610969,1
8900000610976,1
8900000610983,0
8900000628605,1
8900000628612,1
8900000628629,1
8900000628636,0
8900000629206,2
8900000629213,2
8900000629220,2
8900000629237,1
8900000630325,2
8900000630332,2
8900000630349,2
8900000630356,1
8900000630769,2
8900000630776,2
8900000630783,2
8900000630790,2
8900000630813,2
8900000630820,2
8900000610105,1
8900000610112,1
8900000610129,1
8900000610136,0
8900000610143,0
8900000610150,1
8900000610167,1
8900000610174,0
8900000615629,1
8900000615636,1
8900000615643,1
8900000615650,0
8900000615667,0
8900000615674,1
8900000615681,1
8900000615698,0
8900000617517,1
8900000617524,1
8900000617531,1
8900000617548,0
8900000617555,0
8900000617562,1
8900000617579,1
8900000617586,0
8900000624409,1
8900000624416,1
8900000624423,1
8900000624430,0
8900000630523,1
8900000630530,1
8900000630547,1
8900000630554,0
8900000630578,1
8900000630585,1
8900000630844,1
8900000630851,1
8900000630868,1
8900000630875,0
8900000630899,1
8900000630905,1
8900000609901,1
8900000609918,1
8900000609925,1
8900000609932,0
8900000611775,1
8900000611782,1
8900000611799,1
8900000611805,0
8900000625727,1
8900000625734,1
8900000625741,1
8900000630646,1
8900000630653,1
8900000630660,1
8900000630677,0
8900000630608,1
8900000630615,1
8900000630622,1
8900000630639,0
8900000617104,0
8900000617111,1
8900000617128,1
8900000617135,1
8900000617142,1
8900000617159,0
8900000618002,0
8900000618019,1
8900000618026,1
8900000618033,1
8900000618040,1
8900000618057,0
8900000617937,0
8900000617944,1
8900000617951,1
8900000617968,1
8900000617975,1
8900000617982,0
8900000618286,0
8900000618293,1
8900000618309,1
8900000618316,1
8900000618323,1
8900000618330,0
8900000620814,0
8900000620821,1
8900000620838,1
8900000620845,1
8900000620852,1
8900000620869,0
8900000615889,0
8900000615896,1
8900000615902,1
8900000615919,1
8900000615926,1
8900000615933,0
8900000617388,0
8900000617395,1
8900000617401,1
8900000617418,1
8900000617425,1
8900000617432,0
8900000618491,0
8900000618507,1
8900000618514,1
8900000618521,1
8900000618538,1
8900000618545,0
8900000618163,0
8900000618170,1
8900000618187,1
8900000618194,1
8900000618149,1
8900000618200,0
8900000619283,0
8900000619290,1
8900000619306,1
8900000619313,1
8900000619320,1
8900000619337,0
8900000622214,1
8900000622221,1
8900000622238,1
8900000622252,1
8900000622269,1
lkbhosari,
8900000629886,1
8900000629893,1
8900000629909,1
8900000629930,1
8900000629947,1
8900000629961,1
8900000629978,1
8900000629985,1
8900000629992,0
8900000630011,1
8900000630028,1
8900000630035,0
8900000630042,1
8900000630059,1
8900000630066,1
8900000630073,0
8900000630097,1
8900000630103,1
8900000630110,0
8900000630240,1
8900000630257,1
8900000630264,1
8900000630271,0
8900000630295,1
8900000630301,1
8900000630318,0
8900000630684,1
8900000630691,1
8900000630707,1
8900000630714,0
8900000630738,1
8900000630745,1
8900000630752,0
8900000628728,1
8900000628735,1
8900000628742,1
8900000628773,1
8900000628780,1
8900000629503,1
8900000629510,1
8900000629527,1
8900000629558,1
8900000629565,1
8900000630127,2
8900000630134,2
8900000630141,2
8900000630158,2
8900000630165,2
8900000630172,2
8900000599776,1
8900000599783,1
8900000599790,1
8900000599745,1
8900000599752,1
8900000599769,1
8900000600458,1
8900000600465,1
8900000600472,1
8900000601356,1
8900000601363,1
8900000601370,1
8900000578665,1
8900000578672,1
8900000578689,1
8900000578696,0
8900000578702,0
8900000578719,1
8900000578726,1
8900000578733,0
8900000610914,1
8900000610921,1
8900000610938,1
8900000610945,0
8900000610952,0
8900000610969,1
8900000610976,1
8900000610983,0
8900000628605,1
8900000628612,1
8900000628629,1
8900000628636,0
8900000629206,2
8900000629213,2
8900000629220,2
8900000629237,1
8900000630325,2
8900000630332,2
8900000630349,2
8900000630356,1
8900000630769,2
8900000630776,2
8900000630783,2
8900000630790,2
8900000630813,2
8900000630820,2
8900000610105,1
8900000610112,1
8900000610129,1
8900000610136,0
8900000610143,0
8900000610150,1
8900000610167,1
8900000610174,0
8900000615629,1
8900000615636,1
8900000615643,1
8900000615650,0
8900000615667,0
8900000615674,1
8900000615681,1
8900000615698,0
8900000617517,1
8900000617524,1
8900000617531,1
8900000617548,0
8900000617555,0
8900000617562,1
8900000617579,1
8900000617586,0
8900000624409,1
8900000624416,1
8900000624423,1
8900000624430,0
8900000630523,1
8900000630530,1
8900000630547,1
8900000630554,0
8900000630578,1
8900000630585,1
8900000630844,1
8900000630851,1
8900000630868,1
8900000630875,0
8900000630899,1
8900000630905,1
8900000609901,1
8900000609918,1
8900000609925,1
8900000609932,0
8900000611775,1
8900000611782,1
8900000611799,1
8900000611805,0
8900000625727,1
8900000625734,1
8900000625741,1
8900000630646,1
8900000630653,1
8900000630660,1
8900000630677,0
8900000630608,1
8900000630615,1
8900000630622,1
8900000630639,0
8900000617104,0
8900000617111,1
8900000617128,1
8900000617135,1
8900000617142,1
8900000617159,0
8900000618002,0
8900000618019,1
8900000618026,1
8900000618033,1
8900000618040,1
8900000618057,0
8900000617937,0
8900000617944,1
8900000617951,1
8900000617968,1
8900000617975,1
8900000617982,0
8900000618286,0
8900000618293,1
8900000618309,1
8900000618316,1
8900000618323,1
8900000618330,0
8900000620814,0
8900000620821,1
8900000620838,1
8900000620845,1
8900000620852,1
8900000620869,0
8900000615889,0
8900000615896,1
8900000615902,1
8900000615919,1
8900000615926,1
8900000615933,0
8900000617388,0
8900000617395,1
8900000617401,1
8900000617418,1
8900000617425,1
8900000617432,0
8900000618491,0
8900000618507,1
8900000618514,1
8900000618521,1
8900000618538,1
8900000618545,0
8900000618163,0
8900000618170,1
8900000618187,1
8900000618194,1
8900000618149,1
8900000618200,0
8900000619283,0
8900000619290,1
8900000619306,1
8900000619313,1
8900000619320,1
8900000619337,0
8900000622214,1
8900000622221,1
8900000622238,1
8900000622252,1
8900000622269,1
